"Town/County","FIPS","Year","Price Range","Measure Type","Variable","Value"
"Groton","0901134250","2012","$400,000 and Over","Number","Number of Home Sales",33
"Guilford","0900934950","2012","$400,000 and Over","Number","Number of Home Sales",103
"Haddam","0900735230","2012","$400,000 and Over","Number","Number of Home Sales",10
"Hamden","0900935650","2012","$400,000 and Over","Number","Number of Home Sales",37
"Hampton","0901536000","2012","$400,000 and Over","Number","Number of Home Sales",0
"Hartford","0900337070","2012","$400,000 and Over","Number","Number of Home Sales",13
"Hartland","0900337140","2012","$400,000 and Over","Number","Number of Home Sales",1
"Harwinton","0900537280","2012","$400,000 and Over","Number","Number of Home Sales",5
"Hebron","0901337910","2012","$400,000 and Over","Number","Number of Home Sales",7
"Kent","0900540290","2012","$400,000 and Over","Number","Number of Home Sales",6
"Killingly","0901540500","2012","$400,000 and Over","Number","Number of Home Sales",0
"Killingworth","0900740710","2012","$400,000 and Over","Number","Number of Home Sales",16
"Lebanon","0901142390","2012","$400,000 and Over","Number","Number of Home Sales",0
"Ledyard","0901142600","2012","$400,000 and Over","Number","Number of Home Sales",0
"Lisbon","0901143230","2012","$400,000 and Over","Number","Number of Home Sales",0
"Litchfield","0900543370","2012","$400,000 and Over","Number","Number of Home Sales",8
"Lyme","0901144210","2012","$400,000 and Over","Number","Number of Home Sales",13
"Madison","0900944560","2012","$400,000 and Over","Number","Number of Home Sales",100
"Manchester","0900344700","2012","$400,000 and Over","Number","Number of Home Sales",11
"Mansfield","0901344910","2012","$400,000 and Over","Number","Number of Home Sales",7
"Marlborough","0900345820","2012","$400,000 and Over","Number","Number of Home Sales",7
"Meriden","0900946520","2012","$400,000 and Over","Number","Number of Home Sales",0
"Middlebury","0900946940","2012","$400,000 and Over","Number","Number of Home Sales",6
"Middlefield","0900747080","2012","$400,000 and Over","Number","Number of Home Sales",2
"Middletown","0900747360","2012","$400,000 and Over","Number","Number of Home Sales",11
"Milford","0900947535","2012","$400,000 and Over","Number","Number of Home Sales",74
"Monroe","0900148620","2012","$400,000 and Over","Number","Number of Home Sales",50
"Montville","0901148900","2012","$400,000 and Over","Number","Number of Home Sales",1
"Morris","0900549460","2012","$400,000 and Over","Number","Number of Home Sales",5
"Naugatuck","0900949950","2012","$400,000 and Over","Number","Number of Home Sales",0
"New Britain","0900350440","2012","$400,000 and Over","Number","Number of Home Sales",0
"New Canaan","0900150580","2012","$400,000 and Over","Number","Number of Home Sales",270
"New Fairfield","0900150860","2012","$400,000 and Over","Number","Number of Home Sales",46
"New Hartford","0900551350","2012","$400,000 and Over","Number","Number of Home Sales",13
"New Haven","0900952070","2012","$400,000 and Over","Number","Number of Home Sales",27
"New London","0901152350","2012","$400,000 and Over","Number","Number of Home Sales",2
"New Milford","0900552630","2012","$400,000 and Over","Number","Number of Home Sales",19
"Newington","0900352140","2012","$400,000 and Over","Number","Number of Home Sales",4
"Newtown","0900152980","2012","$400,000 and Over","Number","Number of Home Sales",0
"Norfolk","0900553470","2012","$400,000 and Over","Number","Number of Home Sales",5
"North Branford","0900953890","2012","$400,000 and Over","Number","Number of Home Sales",6
"North Canaan","0900554030","2012","$400,000 and Over","Number","Number of Home Sales",0
"North Haven","0900954870","2012","$400,000 and Over","Number","Number of Home Sales",25
"North Stonington","0901155500","2012","$400,000 and Over","Number","Number of Home Sales",0
"Norwalk","0900156060","2012","$400,000 and Over","Number","Number of Home Sales",319
"Norwich","0901156270","2012","$400,000 and Over","Number","Number of Home Sales",1
"Old Lyme","0901157040","2012","$400,000 and Over","Number","Number of Home Sales",32
"Old Saybrook","0900757320","2012","$400,000 and Over","Number","Number of Home Sales",39
"Orange","0900957600","2012","$400,000 and Over","Number","Number of Home Sales",0
"Oxford","0900958300","2012","$400,000 and Over","Number","Number of Home Sales",24
"Plainfield","0901559980","2012","$400,000 and Over","Number","Number of Home Sales",0
"Plainville","0900360120","2012","$400,000 and Over","Number","Number of Home Sales",1
"Plymouth","0900560750","2012","$400,000 and Over","Number","Number of Home Sales",1
"Pomfret","0901561030","2012","$400,000 and Over","Number","Number of Home Sales",3
"Portland","0900761800","2012","$400,000 and Over","Number","Number of Home Sales",4
"Preston","0901162150","2012","$400,000 and Over","Number","Number of Home Sales",0
"Prospect","0900962290","2012","$400,000 and Over","Number","Number of Home Sales",2
"Putnam","0901562710","2012","$400,000 and Over","Number","Number of Home Sales",0
"Redding","0900163480","2012","$400,000 and Over","Number","Number of Home Sales",0
"Ridgefield","0900163970","2012","$400,000 and Over","Number","Number of Home Sales",0
"Rocky Hill","0900365370","2012","$400,000 and Over","Number","Number of Home Sales",10
"Roxbury","0900565930","2012","$400,000 and Over","Number","Number of Home Sales",0
"Salem","0901166210","2012","$400,000 and Over","Number","Number of Home Sales",3
"Salisbury","0900566420","2012","$400,000 and Over","Number","Number of Home Sales",26
"Scotland","0901567400","2012","$400,000 and Over","Number","Number of Home Sales",0
"Seymour","0900967610","2012","$400,000 and Over","Number","Number of Home Sales",7
"Sharon","0900567960","2012","$400,000 and Over","Number","Number of Home Sales",11
"Shelton","0900168170","2012","$400,000 and Over","Number","Number of Home Sales",82
"Sherman","0900168310","2012","$400,000 and Over","Number","Number of Home Sales",14
"Simsbury","0900368940","2012","$400,000 and Over","Number","Number of Home Sales",0
"Somers","0901369220","2012","$400,000 and Over","Number","Number of Home Sales",7
"South Windsor","0900371390","2012","$400,000 and Over","Number","Number of Home Sales",0
"Southbury","0900969640","2012","$400,000 and Over","Number","Number of Home Sales",0
"Southington","0900370550","2012","$400,000 and Over","Number","Number of Home Sales",68
"Sprague","0901171670","2012","$400,000 and Over","Number","Number of Home Sales",0
"Stafford","0901372090","2012","$400,000 and Over","Number","Number of Home Sales",1
"Stamford","0900173070","2012","$400,000 and Over","Number","Number of Home Sales",0
"Sterling","0901573420","2012","$400,000 and Over","Number","Number of Home Sales",0
"Stonington","0901173770","2012","$400,000 and Over","Number","Number of Home Sales",0
"Stratford","0900174190","2012","$400,000 and Over","Number","Number of Home Sales",20
"Suffield","0900374540","2012","$400,000 and Over","Number","Number of Home Sales",16
"Thomaston","0900575730","2012","$400,000 and Over","Number","Number of Home Sales",2
"Thompson","0901575870","2012","$400,000 and Over","Number","Number of Home Sales",1
"Tolland","0901376290","2012","$400,000 and Over","Number","Number of Home Sales",19
"Torrington","0900576570","2012","$400,000 and Over","Number","Number of Home Sales",1
"Trumbull","0900177200","2012","$400,000 and Over","Number","Number of Home Sales",116
"Union","0901377830","2012","$400,000 and Over","Number","Number of Home Sales",0
"Vernon","0901378250","2012","$400,000 and Over","Number","Number of Home Sales",1
"Voluntown","0901178600","2012","$400,000 and Over","Number","Number of Home Sales",0
"Wallingford","0900978740","2012","$400,000 and Over","Number","Number of Home Sales",24
"Warren","0900579510","2012","$400,000 and Over","Number","Number of Home Sales",0
"Washington","0900579720","2012","$400,000 and Over","Number","Number of Home Sales",17
"Waterbury","0900980070","2012","$400,000 and Over","Number","Number of Home Sales",0
"Waterford","0901180280","2012","$400,000 and Over","Number","Number of Home Sales",0
"Watertown","0900580490","2012","$400,000 and Over","Number","Number of Home Sales",7
"West Hartford","0900382590","2012","$400,000 and Over","Number","Number of Home Sales",181
"West Haven","0900982870","2012","$400,000 and Over","Number","Number of Home Sales",2
"Westbrook","0900781680","2012","$400,000 and Over","Number","Number of Home Sales",21
"Weston","0900183430","2012","$400,000 and Over","Number","Number of Home Sales",135
"Westport","0900183500","2012","$400,000 and Over","Number","Number of Home Sales",394
"Wethersfield","0900384900","2012","$400,000 and Over","Number","Number of Home Sales",15
"Willington","0901385950","2012","$400,000 and Over","Number","Number of Home Sales",1
"Wilton","0900186370","2012","$400,000 and Over","Number","Number of Home Sales",0
"Winchester","0900586440","2012","$400,000 and Over","Number","Number of Home Sales",0
"Windham","0901586790","2012","$400,000 and Over","Number","Number of Home Sales",0
"Windsor","0900387000","2012","$400,000 and Over","Number","Number of Home Sales",5
"Windsor Locks","0900387070","2012","$400,000 and Over","Number","Number of Home Sales",0
"Wolcott","0900987560","2012","$400,000 and Over","Number","Number of Home Sales",3
"Woodbridge","0900987700","2012","$400,000 and Over","Number","Number of Home Sales",47
"Woodbury","0900587910","2012","$400,000 and Over","Number","Number of Home Sales",9
"Woodstock","0901588190","2012","$400,000 and Over","Number","Number of Home Sales",8
"Andover","0901301080","2013","Less than $100,000","Number","Number of Home Sales",0
"Ansonia","0900901220","2013","Less than $100,000","Number","Number of Home Sales",4
"Ashford","0901501430","2013","Less than $100,000","Number","Number of Home Sales",2
"Avon","0900302060","2013","Less than $100,000","Number","Number of Home Sales",0
"Barkhamsted","0900502760","2013","Less than $100,000","Number","Number of Home Sales",0
"Beacon Falls","0900903250","2013","Less than $100,000","Number","Number of Home Sales",8
"Berlin","0900304300","2013","Less than $100,000","Number","Number of Home Sales",1
"Bethany","0900904580","2013","Less than $100,000","Number","Number of Home Sales",0
"Bethel","0900104720","2013","Less than $100,000","Number","Number of Home Sales",0
"Bethlehem","0900504930","2013","Less than $100,000","Number","Number of Home Sales",0
"Bloomfield","0900305910","2013","Less than $100,000","Number","Number of Home Sales",6
"Bolton","0901306260","2013","Less than $100,000","Number","Number of Home Sales",2
"Bozrah","0901106820","2013","Less than $100,000","Number","Number of Home Sales",3
"Branford","0900907310","2013","Less than $100,000","Number","Number of Home Sales",4
"Bridgeport","0900108070","2013","Less than $100,000","Number","Number of Home Sales",31
"Bridgewater","0900508210","2013","Less than $100,000","Number","Number of Home Sales",0
"Bristol","0900308490","2013","Less than $100,000","Number","Number of Home Sales",9
"Brookfield","0900108980","2013","Less than $100,000","Number","Number of Home Sales",0
"Brooklyn","0901509190","2013","Less than $100,000","Number","Number of Home Sales",1
"Burlington","0900310100","2013","Less than $100,000","Number","Number of Home Sales",0
"Canaan","0900510940","2013","Less than $100,000","Number","Number of Home Sales",0
"Canterbury","0901512130","2013","Less than $100,000","Number","Number of Home Sales",1
"Canton","0900312270","2013","Less than $100,000","Number","Number of Home Sales",0
"Chaplin","0901513810","2013","Less than $100,000","Number","Number of Home Sales",0
"Cheshire","0900914160","2013","Less than $100,000","Number","Number of Home Sales",0
"Chester","0900714300","2013","Less than $100,000","Number","Number of Home Sales",0
"Clinton","0900715350","2013","Less than $100,000","Number","Number of Home Sales",6
"Colchester","0901115910","2013","Less than $100,000","Number","Number of Home Sales",11
"Colebrook","0900516050","2013","Less than $100,000","Number","Number of Home Sales",0
"Columbia","0901316400","2013","Less than $100,000","Number","Number of Home Sales",1
"Cornwall","0900517240","2013","Less than $100,000","Number","Number of Home Sales",0
"Coventry","0901317800","2013","Less than $100,000","Number","Number of Home Sales",2
"Cromwell","0900718080","2013","Less than $100,000","Number","Number of Home Sales",0
"Danbury","0900118500","2013","Less than $100,000","Number","Number of Home Sales",19
"Darien","0900118850","2013","Less than $100,000","Number","Number of Home Sales",0
"Deep River","0900719130","2013","Less than $100,000","Number","Number of Home Sales",0
"Derby","0900919550","2013","Less than $100,000","Number","Number of Home Sales",1
"Durham","0900720810","2013","Less than $100,000","Number","Number of Home Sales",0
"East Granby","0900322070","2013","Less than $100,000","Number","Number of Home Sales",0
"East Haddam","0900722280","2013","Less than $100,000","Number","Number of Home Sales",1
"East Hampton","0900722490","2013","Less than $100,000","Number","Number of Home Sales",1
"East Hartford","0900322630","2013","Less than $100,000","Number","Number of Home Sales",20
"East Haven","0900922910","2013","Less than $100,000","Number","Number of Home Sales",4
"East Lyme","0901123400","2013","Less than $100,000","Number","Number of Home Sales",0
"East Windsor","0900324800","2013","Less than $100,000","Number","Number of Home Sales",15
"Eastford","0901521860","2013","Less than $100,000","Number","Number of Home Sales",0
"Easton","0900123890","2013","Less than $100,000","Number","Number of Home Sales",0
"Ellington","0901325360","2013","Less than $100,000","Number","Number of Home Sales",0
"Enfield","0900325990","2013","Less than $100,000","Number","Number of Home Sales",0
"Essex","0900726270","2013","Less than $100,000","Number","Number of Home Sales",0
"Fairfield","0900126620","2013","Less than $100,000","Number","Number of Home Sales",0
"Farmington","0900327600","2013","Less than $100,000","Number","Number of Home Sales",0
"Franklin","0901129910","2013","Less than $100,000","Number","Number of Home Sales",0
"Glastonbury","0900331240","2013","Less than $100,000","Number","Number of Home Sales",1
"Goshen","0900532290","2013","Less than $100,000","Number","Number of Home Sales",0
"Granby","0900332640","2013","Less than $100,000","Number","Number of Home Sales",1
"Greenwich","0900133620","2013","Less than $100,000","Number","Number of Home Sales",0
"Griswold","0901133900","2013","Less than $100,000","Number","Number of Home Sales",8
"Groton","0901134250","2013","Less than $100,000","Number","Number of Home Sales",22
"Guilford","0900934950","2013","Less than $100,000","Number","Number of Home Sales",0
"Haddam","0900735230","2013","Less than $100,000","Number","Number of Home Sales",1
"Hamden","0900935650","2013","Less than $100,000","Number","Number of Home Sales",5
"Hampton","0901536000","2013","Less than $100,000","Number","Number of Home Sales",0
"Hartford","0900337070","2013","Less than $100,000","Number","Number of Home Sales",11
"Hartland","0900337140","2013","Less than $100,000","Number","Number of Home Sales",0
"Harwinton","0900537280","2013","Less than $100,000","Number","Number of Home Sales",0
"Hebron","0901337910","2013","Less than $100,000","Number","Number of Home Sales",0
"Kent","0900540290","2013","Less than $100,000","Number","Number of Home Sales",0
"Killingly","0901540500","2013","Less than $100,000","Number","Number of Home Sales",0
"Killingworth","0900740710","2013","Less than $100,000","Number","Number of Home Sales",9
"Lebanon","0901142390","2013","Less than $100,000","Number","Number of Home Sales",0
"Ledyard","0901142600","2013","Less than $100,000","Number","Number of Home Sales",4
"Lisbon","0901143230","2013","Less than $100,000","Number","Number of Home Sales",3
"Litchfield","0900543370","2013","Less than $100,000","Number","Number of Home Sales",0
"Lyme","0901144210","2013","Less than $100,000","Number","Number of Home Sales",0
"Madison","0900944560","2013","Less than $100,000","Number","Number of Home Sales",0
"Manchester","0900344700","2013","Less than $100,000","Number","Number of Home Sales",8
"Mansfield","0901344910","2013","Less than $100,000","Number","Number of Home Sales",12
"Marlborough","0900345820","2013","Less than $100,000","Number","Number of Home Sales",0
"Meriden","0900946520","2013","Less than $100,000","Number","Number of Home Sales",5
"Middlebury","0900946940","2013","Less than $100,000","Number","Number of Home Sales",0
"Middlefield","0900747080","2013","Less than $100,000","Number","Number of Home Sales",0
"Middletown","0900747360","2013","Less than $100,000","Number","Number of Home Sales",0
"Milford","0900947535","2013","Less than $100,000","Number","Number of Home Sales",1
"Monroe","0900148620","2013","Less than $100,000","Number","Number of Home Sales",0
"Montville","0901148900","2013","Less than $100,000","Number","Number of Home Sales",17
"Morris","0900549460","2013","Less than $100,000","Number","Number of Home Sales",0
"Naugatuck","0900949950","2013","Less than $100,000","Number","Number of Home Sales",13
"New Britain","0900350440","2013","Less than $100,000","Number","Number of Home Sales",23
"New Canaan","0900150580","2013","Less than $100,000","Number","Number of Home Sales",0
"New Fairfield","0900150860","2013","Less than $100,000","Number","Number of Home Sales",0
"New Hartford","0900551350","2013","Less than $100,000","Number","Number of Home Sales",0
"New Haven","0900952070","2013","Less than $100,000","Number","Number of Home Sales",8
"New London","0901152350","2013","Less than $100,000","Number","Number of Home Sales",0
"New Milford","0900552630","2013","Less than $100,000","Number","Number of Home Sales",2
"Newington","0900352140","2013","Less than $100,000","Number","Number of Home Sales",1
"Newtown","0900152980","2013","Less than $100,000","Number","Number of Home Sales",9
"Norfolk","0900553470","2013","Less than $100,000","Number","Number of Home Sales",0
"North Branford","0900953890","2013","Less than $100,000","Number","Number of Home Sales",0
"North Canaan","0900554030","2013","Less than $100,000","Number","Number of Home Sales",3
"North Haven","0900954870","2013","Less than $100,000","Number","Number of Home Sales",1
"North Stonington","0901155500","2013","Less than $100,000","Number","Number of Home Sales",1
"Norwalk","0900156060","2013","Less than $100,000","Number","Number of Home Sales",0
"Norwich","0901156270","2013","Less than $100,000","Number","Number of Home Sales",0
"Old Lyme","0901157040","2013","Less than $100,000","Number","Number of Home Sales",0
"Old Saybrook","0900757320","2013","Less than $100,000","Number","Number of Home Sales",0
"Orange","0900957600","2013","Less than $100,000","Number","Number of Home Sales",0
"Oxford","0900958300","2013","Less than $100,000","Number","Number of Home Sales",0
"Plainfield","0901559980","2013","Less than $100,000","Number","Number of Home Sales",6
"Plainville","0900360120","2013","Less than $100,000","Number","Number of Home Sales",4
"Plymouth","0900560750","2013","Less than $100,000","Number","Number of Home Sales",2
"Pomfret","0901561030","2013","Less than $100,000","Number","Number of Home Sales",0
"Portland","0900761800","2013","Less than $100,000","Number","Number of Home Sales",1
"Preston","0901162150","2013","Less than $100,000","Number","Number of Home Sales",2
"Prospect","0900962290","2013","Less than $100,000","Number","Number of Home Sales",7
"Putnam","0901562710","2013","Less than $100,000","Number","Number of Home Sales",3
"Redding","0900163480","2013","Less than $100,000","Number","Number of Home Sales",0
"Ridgefield","0900163970","2013","Less than $100,000","Number","Number of Home Sales",0
"Rocky Hill","0900365370","2013","Less than $100,000","Number","Number of Home Sales",0
"Roxbury","0900565930","2013","Less than $100,000","Number","Number of Home Sales",0
"Salem","0901166210","2013","Less than $100,000","Number","Number of Home Sales",0
"Salisbury","0900566420","2013","Less than $100,000","Number","Number of Home Sales",0
"Scotland","0901567400","2013","Less than $100,000","Number","Number of Home Sales",0
"Seymour","0900967610","2013","Less than $100,000","Number","Number of Home Sales",0
"Sharon","0900567960","2013","Less than $100,000","Number","Number of Home Sales",0
"Shelton","0900168170","2013","Less than $100,000","Number","Number of Home Sales",18
"Sherman","0900168310","2013","Less than $100,000","Number","Number of Home Sales",0
"Simsbury","0900368940","2013","Less than $100,000","Number","Number of Home Sales",0
"Somers","0901369220","2013","Less than $100,000","Number","Number of Home Sales",0
"South Windsor","0900371390","2013","Less than $100,000","Number","Number of Home Sales",2
"Southbury","0900969640","2013","Less than $100,000","Number","Number of Home Sales",3
"Southington","0900370550","2013","Less than $100,000","Number","Number of Home Sales",14
"Sprague","0901171670","2013","Less than $100,000","Number","Number of Home Sales",2
"Stafford","0901372090","2013","Less than $100,000","Number","Number of Home Sales",2
"Stamford","0900173070","2013","Less than $100,000","Number","Number of Home Sales",0
"Sterling","0901573420","2013","Less than $100,000","Number","Number of Home Sales",0
"Stonington","0901173770","2013","Less than $100,000","Number","Number of Home Sales",18
"Stratford","0900174190","2013","Less than $100,000","Number","Number of Home Sales",3
"Suffield","0900374540","2013","Less than $100,000","Number","Number of Home Sales",0
"Thomaston","0900575730","2013","Less than $100,000","Number","Number of Home Sales",0
"Thompson","0901575870","2013","Less than $100,000","Number","Number of Home Sales",8
"Tolland","0901376290","2013","Less than $100,000","Number","Number of Home Sales",0
"Torrington","0900576570","2013","Less than $100,000","Number","Number of Home Sales",1
"Trumbull","0900177200","2013","Less than $100,000","Number","Number of Home Sales",0
"Union","0901377830","2013","Less than $100,000","Number","Number of Home Sales",0
"Vernon","0901378250","2013","Less than $100,000","Number","Number of Home Sales",16
"Voluntown","0901178600","2013","Less than $100,000","Number","Number of Home Sales",1
"Wallingford","0900978740","2013","Less than $100,000","Number","Number of Home Sales",12
"Warren","0900579510","2013","Less than $100,000","Number","Number of Home Sales",0
"Washington","0900579720","2013","Less than $100,000","Number","Number of Home Sales",0
"Waterbury","0900980070","2013","Less than $100,000","Number","Number of Home Sales",59
"Waterford","0901180280","2013","Less than $100,000","Number","Number of Home Sales",0
"Watertown","0900580490","2013","Less than $100,000","Number","Number of Home Sales",0
"West Hartford","0900382590","2013","Less than $100,000","Number","Number of Home Sales",2
"West Haven","0900982870","2013","Less than $100,000","Number","Number of Home Sales",1
"Westbrook","0900781680","2013","Less than $100,000","Number","Number of Home Sales",15
"Weston","0900183430","2013","Less than $100,000","Number","Number of Home Sales",0
"Westport","0900183500","2013","Less than $100,000","Number","Number of Home Sales",0
"Wethersfield","0900384900","2013","Less than $100,000","Number","Number of Home Sales",0
"Willington","0901385950","2013","Less than $100,000","Number","Number of Home Sales",0
"Wilton","0900186370","2013","Less than $100,000","Number","Number of Home Sales",0
"Winchester","0900586440","2013","Less than $100,000","Number","Number of Home Sales",4
"Windham","0901586790","2013","Less than $100,000","Number","Number of Home Sales",0
"Windsor","0900387000","2013","Less than $100,000","Number","Number of Home Sales",0
"Windsor Locks","0900387070","2013","Less than $100,000","Number","Number of Home Sales",1
"Wolcott","0900987560","2013","Less than $100,000","Number","Number of Home Sales",0
"Woodbridge","0900987700","2013","Less than $100,000","Number","Number of Home Sales",0
"Woodbury","0900587910","2013","Less than $100,000","Number","Number of Home Sales",0
"Woodstock","0901588190","2013","Less than $100,000","Number","Number of Home Sales",1
"Andover","0901301080","2013","$100,000 to $199,999","Number","Number of Home Sales",8
"Ansonia","0900901220","2013","$100,000 to $199,999","Number","Number of Home Sales",51
"Ashford","0901501430","2013","$100,000 to $199,999","Number","Number of Home Sales",15
"Avon","0900302060","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Barkhamsted","0900502760","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Beacon Falls","0900903250","2013","$100,000 to $199,999","Number","Number of Home Sales",11
"Berlin","0900304300","2013","$100,000 to $199,999","Number","Number of Home Sales",21
"Bethany","0900904580","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Bethel","0900104720","2013","$100,000 to $199,999","Number","Number of Home Sales",8
"Bethlehem","0900504930","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Bloomfield","0900305910","2013","$100,000 to $199,999","Number","Number of Home Sales",73
"Bolton","0901306260","2013","$100,000 to $199,999","Number","Number of Home Sales",13
"Bozrah","0901106820","2013","$100,000 to $199,999","Number","Number of Home Sales",7
"Branford","0900907310","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Bridgeport","0900108070","2013","$100,000 to $199,999","Number","Number of Home Sales",204
"Bridgewater","0900508210","2013","$100,000 to $199,999","Number","Number of Home Sales",1
"Bristol","0900308490","2013","$100,000 to $199,999","Number","Number of Home Sales",224
"Brookfield","0900108980","2013","$100,000 to $199,999","Number","Number of Home Sales",11
"Brooklyn","0901509190","2013","$100,000 to $199,999","Number","Number of Home Sales",23
"Burlington","0900310100","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Canaan","0900510940","2013","$100,000 to $199,999","Number","Number of Home Sales",3
"Canterbury","0901512130","2013","$100,000 to $199,999","Number","Number of Home Sales",5
"Canton","0900312270","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Chaplin","0901513810","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Cheshire","0900914160","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Chester","0900714300","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Clinton","0900715350","2013","$100,000 to $199,999","Number","Number of Home Sales",12
"Colchester","0901115910","2013","$100,000 to $199,999","Number","Number of Home Sales",39
"Colebrook","0900516050","2013","$100,000 to $199,999","Number","Number of Home Sales",4
"Columbia","0901316400","2013","$100,000 to $199,999","Number","Number of Home Sales",16
"Cornwall","0900517240","2013","$100,000 to $199,999","Number","Number of Home Sales",3
"Coventry","0901317800","2013","$100,000 to $199,999","Number","Number of Home Sales",32
"Cromwell","0900718080","2013","$100,000 to $199,999","Number","Number of Home Sales",21
"Danbury","0900118500","2013","$100,000 to $199,999","Number","Number of Home Sales",59
"Darien","0900118850","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Deep River","0900719130","2013","$100,000 to $199,999","Number","Number of Home Sales",8
"Derby","0900919550","2013","$100,000 to $199,999","Number","Number of Home Sales",32
"Durham","0900720810","2013","$100,000 to $199,999","Number","Number of Home Sales",5
"East Granby","0900322070","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"East Haddam","0900722280","2013","$100,000 to $199,999","Number","Number of Home Sales",19
"East Hampton","0900722490","2013","$100,000 to $199,999","Number","Number of Home Sales",10
"East Hartford","0900322630","2013","$100,000 to $199,999","Number","Number of Home Sales",154
"East Haven","0900922910","2013","$100,000 to $199,999","Number","Number of Home Sales",116
"East Lyme","0901123400","2013","$100,000 to $199,999","Number","Number of Home Sales",30
"East Windsor","0900324800","2013","$100,000 to $199,999","Number","Number of Home Sales",25
"Eastford","0901521860","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Easton","0900123890","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Ellington","0901325360","2013","$100,000 to $199,999","Number","Number of Home Sales",8
"Enfield","0900325990","2013","$100,000 to $199,999","Number","Number of Home Sales",188
"Essex","0900726270","2013","$100,000 to $199,999","Number","Number of Home Sales",4
"Fairfield","0900126620","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Farmington","0900327600","2013","$100,000 to $199,999","Number","Number of Home Sales",22
"Franklin","0901129910","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Glastonbury","0900331240","2013","$100,000 to $199,999","Number","Number of Home Sales",15
"Goshen","0900532290","2013","$100,000 to $199,999","Number","Number of Home Sales",6
"Granby","0900332640","2013","$100,000 to $199,999","Number","Number of Home Sales",15
"Greenwich","0900133620","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Griswold","0901133900","2013","$100,000 to $199,999","Number","Number of Home Sales",30
"Groton","0901134250","2013","$100,000 to $199,999","Number","Number of Home Sales",47
"Guilford","0900934950","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Haddam","0900735230","2013","$100,000 to $199,999","Number","Number of Home Sales",10
"Hamden","0900935650","2013","$100,000 to $199,999","Number","Number of Home Sales",140
"Hampton","0901536000","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Hartford","0900337070","2013","$100,000 to $199,999","Number","Number of Home Sales",96
"Hartland","0900337140","2013","$100,000 to $199,999","Number","Number of Home Sales",2
"Harwinton","0900537280","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Hebron","0901337910","2013","$100,000 to $199,999","Number","Number of Home Sales",12
"Kent","0900540290","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Killingly","0901540500","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Killingworth","0900740710","2013","$100,000 to $199,999","Number","Number of Home Sales",6
"Lebanon","0901142390","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Ledyard","0901142600","2013","$100,000 to $199,999","Number","Number of Home Sales",35
"Lisbon","0901143230","2013","$100,000 to $199,999","Number","Number of Home Sales",14
"Litchfield","0900543370","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Lyme","0901144210","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Madison","0900944560","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Manchester","0900344700","2013","$100,000 to $199,999","Number","Number of Home Sales",213
"Mansfield","0901344910","2013","$100,000 to $199,999","Number","Number of Home Sales",19
"Marlborough","0900345820","2013","$100,000 to $199,999","Number","Number of Home Sales",6
"Meriden","0900946520","2013","$100,000 to $199,999","Number","Number of Home Sales",174
"Middlebury","0900946940","2013","$100,000 to $199,999","Number","Number of Home Sales",5
"Middlefield","0900747080","2013","$100,000 to $199,999","Number","Number of Home Sales",7
"Middletown","0900747360","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"Milford","0900947535","2013","$100,000 to $199,999","Number","Number of Home Sales",21
"Monroe","0900148620","2013","$100,000 to $199,999","Number","Number of Home Sales",4
"Montville","0901148900","2013","$100,000 to $199,999","Number","Number of Home Sales",60
"Morris","0900549460","2013","$100,000 to $199,999","Number","Number of Home Sales",5
"Naugatuck","0900949950","2013","$100,000 to $199,999","Number","Number of Home Sales",123
"New Britain","0900350440","2013","$100,000 to $199,999","Number","Number of Home Sales",216
"New Canaan","0900150580","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"New Fairfield","0900150860","2013","$100,000 to $199,999","Number","Number of Home Sales",6
"New Hartford","0900551350","2013","$100,000 to $199,999","Number","Number of Home Sales",0
"New Haven","0900952070","2013","$100,000 to $199,999","Number","Number of Home Sales",65
